species	genome_sequence_num	genome_sequence_length	totol_masked_length	totol_masked_perc	Retroelements_num	Retroelements_len	Retroelements_perc	SINEs_num	SINEs_len	SINEs_perc	Penelope_num	Penelope_len	Penelope_perc	LINEs_num	LINEs_len	LINEs_perc	CRE/SLACS_num	CRE/SLACS_len	CRE/SLACS_perc	L2/CR1/Rex_num	L2/CR1/Rex_len	L2/CR1/Rex_perc	R1/LOA/Jockey_num	R1/LOA/Jockey_len	R1/LOA/Jockey_perc	R2/R4/NeSL_num	R2/R4/NeSL_len	R2/R4/NeSL_perc	RTE/Bov-B_num	RTE/Bov-B_len	RTE/Bov-B_perc	L1/CIN4_num	L1/CIN4_len	L1/CIN4_perc	LTR_num	LTR_len	LTR_perc	BEL/Pao_num	BEL/Pao_len	BEL/Pao_perc	Ty1/Copia_num	Ty1/Copia_len	Ty1/Copia_perc	Gypsy/DIRS1_num	Gypsy/DIRS1_len	Gypsy/DIRS1_perc	Retroviral_num	Retroviral_len	Retroviral_perc	DNA_num	DNA_len	DNA_perc	hobo-Activator_num	hobo-Activator_len	hobo-Activator_perc	Tc1-IS630-Pogo_num	Tc1-IS630-Pogo_len	Tc1-IS630-Pogo_perc	En-Spm_num	En-Spm_len	En-Spm_perc	MuDR-IS905_num	MuDR-IS905_len	MuDR-IS905_perc	PiggyBac_num	PiggyBac_len	PiggyBac_perc	Tourist/Harbinger_num	Tourist/Harbinger_len	Tourist/Harbinger_perc	Other_num	Other_len	Other_perc	Rolling-circles_num	Rolling-circles_len	Rolling-circles_perc	Unclassified_num	Unclassified_len	Unclassified_perc	Total_interspersed_repeats_len	Total_interspersed_repeats_perc	Small_RNA_num	Small_RNA_len	Small_RNA_perc	Satellites_num	Satellites_len	Satellites_perc	Simple_repeats_num	Simple_repeats_len	Simple_repeats_perc	Low_complexity_num	Low_complexity_len	Low_complexity_perc
Rhadina_sibilatrix	50491	1045321485	93160805	0.0891	180302	54493353	0.0521	6929	828244	0.0008	106	21937	0.0	134850	38643168	0.037000000000000005	0	0	0.0	131634	38395499	0.036699999999999997	0	0	0.0	3013	207480	0.0002	23	1467	0.0	74	16785	0.0	38523	15021941	0.0144	0	0	0.0	0	0	0.0	25	2447	0.0	38348	14992689	0.0143	14006	2204742	0.0021	2206	385862	0.0004	473	83053	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3526	353864	0.0003	0	0	0.0	30	4814	0.0	82522	20968169	0.020099999999999996	77666264	0.07429999999999999	1524	199739	0.0002	1175	217407	0.0002	285580	12322243	0.0118	53659	2908382	0.0028000000000000004
Larus_smithsonianus	117859	1174553315	91474729	0.0779	159417	53644934	0.045700000000000005	9814	1279791	0.0011	163	35242	0.0	135464	46533400	0.039599999999999996	0	0	0.0	128944	46087526	0.0392	0	0	0.0	6246	386867	0.0003	19	1317	0.0	92	22448	0.0	14139	5831743	0.005	0	0	0.0	0	0	0.0	50	8413	0.0	13858	5780001	0.0049	28489	4717232	0.004	4742	842711	0.0007000000000000001	785	138893	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	8712	923415	0.0008	0	0	0.0	71	10852	0.0	95693	21442391	0.0183	79804557	0.0679	2419	346290	0.0003	1112	141932	0.0001	237727	9023772	0.0077	52244	2444901	0.0021
Cisticola_juncidis	20420	1016620075	85687075	0.0843	164014	49211812	0.0484	6341	753077	0.0007000000000000001	96	20007	0.0	126188	36456944	0.0359	0	0	0.0	123387	36221884	0.0356	0	0	0.0	2527	176764	0.0002	108	22086	0.0	70	16203	0.0	31485	12001791	0.0118	0	0	0.0	0	0	0.0	21	2358	0.0	31325	11974181	0.0118	12965	2032082	0.002	2031	358588	0.0004	459	81353	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3161	316543	0.0003	0	0	0.0	37	5349	0.0	76692	21396237	0.021	72640131	0.07150000000000001	1355	173560	0.0002	1118	209200	0.0002	222407	10363984	0.0102	45069	2432224	0.0024
Phainopepla_nitens	28278	1027439719	81529806	0.0794	178901	53962271	0.0525	5959	715012	0.0007000000000000001	106	21150	0.0	137212	39281713	0.0382	0	0	0.0	133978	39014082	0.038	0	0	0.0	3040	229237	0.0002	24	1719	0.0	64	15525	0.0	35730	13965546	0.013600000000000001	0	0	0.0	0	0	0.0	573	71916	0.0001	35019	13867958	0.013500000000000002	14283	2258566	0.0022	2284	408647	0.0004	479	84042	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3658	365667	0.0004	0	0	0.0	40	5758	0.0	57704	13662692	0.013300000000000001	69883529	0.068	1405	187537	0.0002	1271	278932	0.0003	207972	9075435	0.0088	45041	2248131	0.0022
Rhinopomastus_cyanomelas	21664	994785294	220315682	0.22149999999999997	567043	165590740	0.16649999999999998	3811	469730	0.0005	80	16379	0.0	550431	160108101	0.1609	0	0	0.0	539660	159337246	0.1602	0	0	0.0	10610	740793	0.0007000000000000001	32	1744	0.0	49	11939	0.0	12801	5012909	0.005	0	0	0.0	0	0	0.0	510	210602	0.0002	12180	4782576	0.0048	10330	1632823	0.0016	1878	407292	0.0004	327	57209	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	2618	248578	0.0002	0	0	0.0	22	3912	0.0	270818	46983799	0.0472	214207362	0.21530000000000002	1728	200617	0.0002	2179	304715	0.0003	98445	4552203	0.0046	21006	1168686	0.0012
Rhinoptilus_africanus	30346	1154870122	90413452	0.0783	173634	56845773	0.0492	8198	1060601	0.0009	148	32357	0.0	151758	50053940	0.0433	0	0	0.0	145577	49626797	0.043	0	0	0.0	5922	371622	0.0003	24	1646	0.0	87	21518	0.0	13678	5731232	0.005	0	0	0.0	0	0	0.0	101	21823	0.0	13357	5668141	0.0049	25541	4329608	0.0037	4172	784997	0.0007000000000000001	710	125846	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	7432	784448	0.0007000000000000001	0	0	0.0	60	9666	0.0	96072	19806232	0.0172	80981613	0.0701	1998	278861	0.0002	892	116255	0.0001	189860	7335856	0.0064	42874	1926263	0.0017000000000000001
Tricholaema_leucomelas	65168	1236242119	382710760	0.3096	927678	270302299	0.2186	4519	565250	0.0005	93	20158	0.0	903117	261345861	0.2114	0	0	0.0	887409	260181758	0.21050000000000002	0	0	0.0	15535	1130932	0.0009	25	1442	0.0	55	11571	0.0	20042	8391188	0.0068000000000000005	0	0	0.0	546	161245	0.0001	32	3305	0.0	19337	8204548	0.0066	12081	1909435	0.0015	2042	424620	0.0003	422	74287	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3120	299906	0.0002	0	0	0.0	29	4416	0.0	488363	95431782	0.07719999999999999	367643516	0.2974	1975	235004	0.0002	3653	417674	0.0003	210617	11526258	0.009300000000000001	46121	3033061	0.0025
Nicator_chloris	153465	1040737262	91744389	0.0882	185273	55668430	0.0535	6978	826146	0.0008	117	22972	0.0	138182	38786713	0.0373	0	0	0.0	134410	38493791	0.037000000000000005	0	0	0.0	3560	252604	0.0002	28	1715	0.0	67	15631	0.0	40113	16055571	0.0154	0	0	0.0	0	0	0.0	51	10696	0.0	39911	16017451	0.0154	15140	2472343	0.0024	2935	584243	0.0006	478	85158	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3720	372117	0.0004	0	0	0.0	40	5977	0.0	82156	22052446	0.0212	80193219	0.0771	1585	210176	0.0002	1178	235581	0.0002	197823	8995929	0.0086	43449	2259512	0.0022
Pycnonotus_jocosus	60582	1024591993	86701411	0.08460000000000001	175822	53480167	0.052199999999999996	6690	793611	0.0008	100	20228	0.0	127251	36716033	0.0358	0	0	0.0	124008	36476597	0.0356	0	0	0.0	3064	203461	0.0002	15	977	0.0	64	14770	0.0	41881	15970523	0.015600000000000001	0	0	0.0	0	0	0.0	39	3722	0.0	41701	15940971	0.015600000000000001	13970	2185264	0.0021	2190	384735	0.0004	461	81593	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3538	345101	0.0003	0	0	0.0	33	4985	0.0	80323	18430162	0.018000000000000002	74095593	0.0723	1508	196036	0.0002	1452	285887	0.0003	227108	9862618	0.0096	46723	2410430	0.0024
Leiothrix_lutea	17003	1058758629	85079528	0.08039999999999999	160772	48230331	0.045599999999999995	6355	770079	0.0007000000000000001	97	19747	0.0	124179	35547377	0.0336	0	0	0.0	121168	35302728	0.0333	0	0	0.0	2738	187819	0.0002	107	21120	0.0	69	15963	0.0	30238	11912875	0.0113	0	0	0.0	0	0	0.0	21	2458	0.0	30078	11884986	0.011200000000000002	14122	2227316	0.0021	2282	409488	0.0004	452	80270	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3655	363144	0.0003	0	0	0.0	41	5433	0.0	78026	22407516	0.0212	72865163	0.0688	1492	196989	0.0002	1188	226679	0.0002	212852	9629091	0.0091	42877	2311062	0.0022
Scytalopus_superciliaris	17518	1061776118	91193166	0.0859	187671	58735728	0.0553	6413	783610	0.0007000000000000001	113	24189	0.0	158412	47891460	0.0451	0	0	0.0	151284	46496633	0.0438	0	0	0.0	3637	238821	0.0002	3307	1115991	0.0011	71	15826	0.0	22846	10060658	0.0095	0	0	0.0	0	0	0.0	31	3950	0.0	22593	9997898	0.009399999999999999	16571	2659880	0.0025	2732	510432	0.0005	525	92094	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	4438	440494	0.0004	0	0	0.0	39	6047	0.0	87582	18772915	0.0177	80168523	0.0755	1699	225737	0.0002	1140	179337	0.0002	209028	8479170	0.008	45890	2315730	0.0022
Thinocorus_orbignyianus	15363	1092410525	99080723	0.0907	196636	56301884	0.051500000000000004	7019	914766	0.0008	147	30718	0.0	177657	50712731	0.0464	0	0	0.0	170140	50225978	0.046	0	0	0.0	7271	435359	0.0004	16	1163	0.0	83	19513	0.0	11960	4674387	0.0043	0	0	0.0	0	0	0.0	113	21375	0.0	11668	4619412	0.0042	20183	3294018	0.003	3376	630230	0.0006	624	112018	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	5674	586004	0.0005	0	0	0.0	53	8303	0.0	115979	27802499	0.0255	87398401	0.08	1975	272793	0.0002	1230	142634	0.0001	235637	8963293	0.008199999999999999	53246	2528187	0.0023
Fregata_magnificens	97455	1177430334	100450690	0.08529999999999999	133461	50231044	0.042699999999999995	11277	1478627	0.0013	160	34731	0.0	105360	41353409	0.0351	0	0	0.0	100925	40837030	0.0347	0	0	0.0	3945	409077	0.0003	184	44460	0.0	99	25050	0.0	16824	7399008	0.0063	0	0	0.0	0	0	0.0	563	136320	0.0001	16019	7216400	0.0060999999999999995	33868	5793547	0.0049	5863	1071241	0.0009	800	139765	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	10940	1188554	0.001	0	0	0.0	74	12118	0.0	130130	34860815	0.0296	90885406	0.07719999999999999	2735	391027	0.0003	1079	175599	0.0001	205238	7499217	0.0064	38662	1824256	0.0015
Sula_dactylatra	67870	1136665023	97723143	0.086	127405	56450581	0.049699999999999994	10055	1303831	0.0011	145	29252	0.0	100212	46613373	0.040999999999999995	0	0	0.0	96701	46274297	0.0407	0	0	0.0	3103	246025	0.0002	176	42266	0.0	87	21533	0.0	17138	8533377	0.0075	0	0	0.0	0	0	0.0	430	102800	0.0001	16499	8391592	0.0074	28485	4811700	0.0042	4931	908578	0.0008	713	126936	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	8517	928797	0.0008	0	0	0.0	61	8902	0.0	101525	25617100	0.0225	86879381	0.0764	2443	348597	0.0003	1068	154277	0.0001	193102	8735270	0.0077	40113	1893839	0.0017000000000000001
Vidua_macroura	93444	1024457306	100773226	0.0984	197614	65246407	0.0637	5984	716966	0.0007000000000000001	105	20873	0.0	135678	38781342	0.0379	0	0	0.0	132201	38511194	0.037599999999999995	0	0	0.0	3224	218430	0.0002	86	15795	0.0	62	15050	0.0	55952	25748099	0.025099999999999997	0	0	0.0	0	0	0.0	31	3420	0.0	55784	25719677	0.025099999999999997	13936	2178601	0.0021	2283	408310	0.0004	453	79125	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3539	348183	0.0003	0	0	0.0	37	5680	0.0	68726	20115412	0.0196	87540420	0.0855	1495	205382	0.0002	1520	365419	0.0004	227019	10393923	0.0101	44852	2415932	0.0024
Eurystomus_gularis	39629	1130134188	112909967	0.0999	222658	77189982	0.0683	7678	988292	0.0009	380	57785	0.0001	198465	69296307	0.0613	0	0	0.0	191359	68769012	0.060899999999999996	0	0	0.0	6617	447293	0.0004	25	1552	0.0	84	20665	0.0	16515	6905383	0.0060999999999999995	0	0	0.0	0	0	0.0	223	47910	0.0	16094	6821494	0.006	22078	3582098	0.0032	3516	621910	0.0006	638	112646	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	6475	671442	0.0006	0	0	0.0	49	7865	0.0	104004	23714513	0.021	104486593	0.0925	1998	279802	0.0002	1165	178211	0.0002	165082	6392864	0.005699999999999999	38097	1801111	0.0016
Peucedramus_taeniatus	52207	1037528998	95888881	0.0924	189736	60849131	0.058600000000000006	6649	794469	0.0008	108	22064	0.0	136509	39681173	0.0382	0	0	0.0	132894	39419098	0.038	0	0	0.0	3421	223006	0.0002	20	1316	0.0	66	15689	0.0	46578	20373489	0.0196	0	0	0.0	0	0	0.0	37	3273	0.0	46400	20344716	0.0196	14517	2288902	0.0022	2249	400712	0.0004	490	87027	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3750	377651	0.0004	0	0	0.0	42	6966	0.0	69465	20267080	0.0195	83405113	0.08039999999999999	1508	201786	0.0002	1499	339971	0.0003	214357	9708541	0.009399999999999999	44888	2384220	0.0023
Pitta_sordida	51629	1088830872	184836835	0.1698	298634	78391765	0.07200000000000001	7129	795529	0.0007000000000000001	585	81896	0.0001	266949	67385693	0.061900000000000004	0	0	0.0	259030	66473327	0.0611	0	0	0.0	6382	374032	0.0003	885	441250	0.0004	67	15188	0.0	24556	10210543	0.009399999999999999	0	0	0.0	0	0	0.0	34	3363	0.0	24379	10181454	0.009399999999999999	13465	2160372	0.002	2022	350122	0.0003	890	230324	0.0002	0	0	0.0	0	0	0.0	0	0	0.0	3328	326286	0.0003	0	0	0.0	41	6216	0.0	423124	95624878	0.08779999999999999	176177015	0.1618	1873	214580	0.0002	1669	187817	0.0002	157885	6670533	0.0060999999999999995	35160	1722378	0.0016
Calyptomena_viridis	69385	1056832477	97844932	0.0926	191276	60003888	0.056799999999999996	7054	835087	0.0008	112	23902	0.0	159532	48290507	0.045700000000000005	0	0	0.0	154503	47603436	0.045	0	0	0.0	4185	289852	0.0003	664	357361	0.0003	68	15956	0.0	24690	10878294	0.0103	0	0	0.0	0	0	0.0	159	24117	0.0	24364	10824233	0.0102	15385	2425367	0.0023	2512	433325	0.0004	498	86496	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3869	392129	0.0004	0	0	0.0	41	6502	0.0	104528	26635300	0.0252	89064555	0.0843	1699	222183	0.0002	1134	172693	0.0002	154534	6675057	0.0063	37268	1870123	0.0018
Dryoscopus_gambensis	95402	992742094	92170927	0.0928	184005	56772784	0.0572	6674	804000	0.0008	103	20815	0.0	139120	40323549	0.0406	0	0	0.0	135024	39997607	0.0403	0	0	0.0	3838	271147	0.0003	86	18342	0.0	69	15638	0.0	38211	15645235	0.0158	0	0	0.0	0	0	0.0	26	2661	0.0	38040	15615815	0.015700000000000002	14721	2356324	0.0024	2540	461467	0.0005	451	80422	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3607	364090	0.0004	0	0	0.0	42	6344	0.0	93375	24523381	0.024700000000000003	83652489	0.0843	1523	195441	0.0002	1386	291013	0.0003	153245	6445950	0.006500000000000001	34732	1732387	0.0017000000000000001
Chloropsis_cyanopogon	91329	985401841	87632656	0.0889	173549	54504434	0.0553	5819	693709	0.0007000000000000001	99	19624	0.0	125520	35792253	0.0363	0	0	0.0	122205	35544759	0.0361	0	0	0.0	3127	212229	0.0002	27	1695	0.0	62	13946	0.0	42210	18018472	0.0183	0	0	0.0	0	0	0.0	82	10780	0.0	42001	17983890	0.0183	13863	2162901	0.0022	2257	401845	0.0004	471	82509	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3581	349545	0.0004	0	0	0.0	38	5562	0.0	83842	19875241	0.0202	76542576	0.07769999999999999	1440	190856	0.0002	1486	394313	0.0004	194089	8588797	0.0087	39283	2054195	0.0021
Erpornis_zantholeuca	89074	1013967273	93118415	0.09179999999999999	170927	52481783	0.0518	6609	797567	0.0008	111	21696	0.0	130992	37606748	0.0371	0	0	0.0	127473	37310524	0.0368	0	0	0.0	3311	256403	0.0003	30	1978	0.0	67	16147	0.0	33326	14077468	0.0139	0	0	0.0	0	0	0.0	25	2944	0.0	33157	14047747	0.0139	14381	2257333	0.0022	2276	395364	0.0004	467	81203	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3717	372581	0.0004	0	0	0.0	37	6090	0.0	99053	28288431	0.0279	83027547	0.0819	1490	192705	0.0002	1389	329886	0.0003	177748	7766659	0.0077	38899	1945509	0.0019
Jacana_jacana	92876	1085086281	114145937	0.1052	232818	75370311	0.0695	6635	841934	0.0008	133	27678	0.0	214520	69571286	0.0641	0	0	0.0	205174	68954682	0.0635	0	0	0.0	9115	569917	0.0005	22	1278	0.0	76	17731	0.0	11663	4957091	0.0046	0	0	0.0	0	0	0.0	108	43675	0.0	11374	4880464	0.0045000000000000005	18899	2994516	0.0028000000000000004	3051	526286	0.0005	584	103346	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	5301	537815	0.0005	0	0	0.0	50	6996	0.0	116980	24947585	0.023	103312412	0.09519999999999999	1785	240498	0.0002	1280	163783	0.0002	212768	8311764	0.0077	48581	2309348	0.0021
Erythrocercus_mccallii	11369	1030110820	84792146	0.0823	162359	51436817	0.0499	5681	696133	0.0007000000000000001	111	21413	0.0	126696	36939239	0.0359	0	0	0.0	123688	36694212	0.0356	0	0	0.0	2810	206318	0.0002	23	1624	0.0	64	15672	0.0	29982	13801445	0.0134	0	0	0.0	0	0	0.0	24	2469	0.0	29812	13771920	0.0134	13825	2176851	0.0021	2196	383157	0.0004	469	84498	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3475	347768	0.0003	0	0	0.0	36	5850	0.0	68695	20429758	0.019799999999999998	74043426	0.0719	1533	200545	0.0002	1091	235150	0.0002	192066	8507208	0.0083	39434	1952375	0.0019
Todus_mexicanus	322726	853262227	70394344	0.0825	166905	43059869	0.050499999999999996	5738	712104	0.0008	105	22109	0.0	147339	37586803	0.0441	0	0	0.0	141400	37203002	0.0436	0	0	0.0	5754	347504	0.0004	24	1412	0.0	56	12776	0.0	13828	4760962	0.005600000000000001	0	0	0.0	0	0	0.0	41	4525	0.0	13552	4698344	0.0055000000000000005	16141	2474500	0.0029	2732	471023	0.0006	467	79525	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	4560	450418	0.0005	0	0	0.0	38	5666	0.0	88220	16809665	0.0197	62344034	0.0731	1519	205547	0.0002	973	99764	0.0001	149894	6142914	0.0072	34943	1756784	0.0021
Scopus_umbretta	239406	1091975655	74055762	0.0678	122145	36363370	0.0333	9543	1231168	0.0011	149	32464	0.0	97337	29831261	0.0273	0	0	0.0	93693	29503569	0.027000000000000003	0	0	0.0	3365	271422	0.0002	46	4574	0.0	84	19232	0.0	15265	5300941	0.0049	0	0	0.0	0	0	0.0	504	104610	0.0001	14544	5156618	0.004699999999999999	27955	4596547	0.0042	4581	795551	0.0007000000000000001	718	125040	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	8594	917436	0.0008	0	0	0.0	81	11611	0.0	107126	23346710	0.021400000000000002	64306627	0.058899999999999994	2363	331764	0.0003	1022	138063	0.0001	207134	7573414	0.0069	42956	1980295	0.0018
Pomatostomus_ruficeps	126485	1020560999	87761801	0.086	170817	49226940	0.0482	6613	797419	0.0008	110	22103	0.0	134529	37001651	0.0363	0	0	0.0	130793	36709693	0.036000000000000004	0	0	0.0	3526	252308	0.0002	32	1790	0.0	68	15757	0.0	29675	11427870	0.011200000000000002	0	0	0.0	294	197774	0.0002	23	2655	0.0	29212	11200546	0.011000000000000001	15126	2425434	0.0024	2508	466219	0.0005	489	84953	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3837	378222	0.0004	0	0	0.0	49	7480	0.0	92419	25566998	0.025099999999999997	77219372	0.0757	1527	195255	0.0002	1430	274757	0.0003	178580	8163351	0.008	39880	2054868	0.002
Neodrepanis_coruscans	352748	1024462016	78147945	0.07629999999999999	163600	43095407	0.0421	6234	702286	0.0007000000000000001	89	14895	0.0	134721	33966696	0.0332	0	0	0.0	130993	33653885	0.0329	0	0	0.0	3399	216701	0.0002	183	68676	0.0001	57	12539	0.0	22645	8426425	0.008199999999999999	0	0	0.0	0	0	0.0	41	3143	0.0	22471	8400882	0.008199999999999999	12422	1852302	0.0018	2015	329703	0.0003	419	71222	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3068	293647	0.0003	0	0	0.0	24	3522	0.0	120110	25012802	0.024399999999999998	69960511	0.0683	1411	172237	0.0002	808	93274	0.0001	154791	6343840	0.0062	34514	1700627	0.0017000000000000001
Oxylabes_madagascariensis	388344	1199250113	74074181	0.061799999999999994	185934	45700150	0.0381	6597	738881	0.0006	89	16468	0.0	136292	31123353	0.026000000000000002	0	0	0.0	133021	30874340	0.025699999999999997	0	0	0.0	3097	217844	0.0002	29	2162	0.0	56	12539	0.0	43045	13837916	0.0115	0	0	0.0	0	0	0.0	78	31592	0.0	42843	13784179	0.0115	13413	2005522	0.0017000000000000001	2307	383376	0.0003	437	73678	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3285	316337	0.0003	0	0	0.0	36	5093	0.0	83380	16361403	0.013600000000000001	64067075	0.053399999999999996	1233	148796	0.0001	1222	211190	0.0002	182525	7819500	0.006500000000000001	37830	1941821	0.0016
Mystacornis_crossleyi	247908	1116797458	76383091	0.0684	171925	46940153	0.042	6259	748869	0.0007000000000000001	392	69015	0.0001	133430	34695885	0.0311	0	0	0.0	129609	34370395	0.0308	0	0	0.0	3323	238178	0.0002	33	1998	0.0	73	16299	0.0	32236	11495399	0.0103	0	0	0.0	0	0	0.0	101	27904	0.0	31979	11439602	0.0102	15496	2422096	0.0022	2574	454490	0.0004	489	83494	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3870	389555	0.0003	0	0	0.0	47	7650	0.0	81389	17404286	0.015600000000000001	66766535	0.059800000000000006	1494	196041	0.0002	1267	217457	0.0002	181940	7388115	0.0066	39770	1967694	0.0018
Hypocryptadius_cinnamomeus	214600	854293167	70228924	0.08220000000000001	176351	45870734	0.0537	6019	697379	0.0008	85	16582	0.0	134109	32692586	0.0383	0	0	0.0	130670	32430910	0.038	0	0	0.0	3266	230417	0.0003	28	1934	0.0	60	12743	0.0	36223	12480769	0.0146	0	0	0.0	0	0	0.0	26	2759	0.0	36069	12455302	0.0146	12160	1864811	0.0022	1923	328690	0.0004	365	63346	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	3100	299647	0.0004	0	0	0.0	33	5208	0.0	54334	12593675	0.0147	60329220	0.0706	1303	158782	0.0002	1164	195919	0.0002	171280	7745217	0.0091	36525	1915640	0.0022
Furnarius_figulus	7874	1020012445	82764471	0.08109999999999999	170309	53929290	0.0529	6022	716097	0.0007000000000000001	111	23193	0.0	147336	45401721	0.044500000000000005	0	0	0.0	142943	44521186	0.0436	0	0	0.0	3540	242831	0.0002	675	598808	0.0006	67	15703	0.0	16951	7811472	0.0077	0	0	0.0	0	0	0.0	20	2367	0.0	16780	7781343	0.0076	15208	2418561	0.0024	2416	425054	0.0004	484	83842	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	4029	404409	0.0004	0	0	0.0	43	6662	0.0	56138	14586733	0.0143	70934584	0.0695	1551	211511	0.0002	1144	244671	0.0002	189929	9140042	0.009000000000000001	43016	2391375	0.0023
Mionectes_macconnelli	4545	1042002978	88702108	0.0851	178753	55447008	0.053200000000000004	7491	870297	0.0008	118	23784	0.0	150792	44654353	0.0429	0	0	0.0	143953	42941577	0.0412	0	0	0.0	3787	271331	0.0003	2862	1401445	0.0013	72	16216	0.0	20470	9922358	0.0095	0	0	0.0	0	0	0.0	20	2492	0.0	20296	9890888	0.0095	15371	2425116	0.0023	2435	433666	0.0004	514	89756	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	4045	404203	0.0004	0	0	0.0	44	5948	0.0	77503	20672205	0.019799999999999998	78544329	0.0754	1629	209317	0.0002	1021	121044	0.0001	186018	7751247	0.0074	43140	2237405	0.0021
Syrrhaptes_paradoxus	215209	1101528155	76824870	0.0697	137731	37316150	0.0339	7614	982882	0.0009	139	27969	0.0	113972	30640606	0.0278	0	0	0.0	106866	30189343	0.0274	0	0	0.0	6856	401481	0.0004	24	1605	0.0	87	20208	0.0	16145	5692662	0.0052	0	0	0.0	0	0	0.0	109	18646	0.0	15830	5636377	0.0051	23000	3742806	0.0034000000000000002	3920	722390	0.0007000000000000001	627	109536	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	6572	681519	0.0006	0	0	0.0	55	8459	0.0	103638	25750874	0.023399999999999997	66809830	0.060700000000000004	2106	291539	0.0003	1273	149895	0.0001	193650	7717170	0.006999999999999999	43542	2088938	0.0019
Crotophaga_sulcirostris	4080	1077958271	104579899	0.09699999999999999	225198	69604607	0.0646	6712	868161	0.0008	123	26301	0.0	209460	65089345	0.0604	0	0	0.0	203158	64596245	0.0599	0	0	0.0	6080	445749	0.0004	21	1285	0.0	78	19765	0.0	9026	3647101	0.0034000000000000002	0	0	0.0	0	0	0.0	102	20748	0.0	8755	3594948	0.0033	21361	3571276	0.0033	3156	583193	0.0005	2514	472574	0.0004	0	0	0.0	0	0	0.0	0	0	0.0	5255	547570	0.0005	0	0	0.0	53	7240	0.0	98491	23096184	0.021400000000000002	96272067	0.08929999999999999	1937	262272	0.0002	1447	192187	0.0002	149302	6388530	0.0059	34862	1677547	0.0016
Neopipo_cinnamomea	11198	1046027905	104501781	0.0999	182875	61470365	0.0588	7122	847514	0.0008	111	22383	0.0	154707	50177228	0.048	0	0	0.0	147166	48180562	0.0461	0	0	0.0	4406	296448	0.0003	2952	1661053	0.0016	72	16782	0.0	21046	10445623	0.01	0	0	0.0	0	0	0.0	30	3329	0.0	20853	10411688	0.01	16714	2703754	0.0026	3006	562696	0.0005	499	88305	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	4236	431995	0.0004	0	0	0.0	45	6410	0.0	83039	25869629	0.024700000000000003	90043748	0.0861	1680	223381	0.0002	1242	215473	0.0002	212408	11835559	0.0113	43016	2352094	0.0022
Nyctiprogne_leucopyga	18833	1115538861	122582538	0.1099	193571	66545984	0.059699999999999996	8253	1060595	0.001	301	65519	0.0001	168290	58244830	0.052199999999999996	0	0	0.0	162010	57776547	0.0518	0	0	0.0	5871	381375	0.0003	27	1704	0.0	81	19685	0.0	17028	7240559	0.006500000000000001	0	0	0.0	0	0	0.0	184	47503	0.0	16652	7157544	0.0064	23539	3885443	0.0034999999999999996	3755	683108	0.0006	614	107624	0.0001	0	0	0.0	0	0	0.0	0	0	0.0	7204	762005	0.0007000000000000001	0	0	0.0	54	8846	0.0	139279	39441308	0.0354	109872735	0.09849999999999999	2306	312017	0.0003	1444	210841	0.0002	241845	10184240	0.0091	47163	2251654	0.002
